accuracy,loss,val_accuracy,val_loss,learning_rate,epoch
0.3493384122848511,2.473076343536377,0.3764320909976959,2.4752700328826904,0.0010000000474974513,31
0.35002046823501587,2.4555001258850098,0.36824876070022583,2.477632522583008,0.0010000000474974513,32
0.3496112525463104,2.456378936767578,0.37370431423187256,2.4706501960754395,0.0010000000474974513,33
0.3482471704483032,2.440286636352539,0.37152209877967834,2.469815492630005,0.0010000000474974513,34
0.3490656018257141,2.455322504043579,0.36933988332748413,2.46706485748291,0.0010000000474974513,35
0.34306371212005615,2.43110990524292,0.38297873735427856,2.455198049545288,0.0010000000474974513,36
0.3511117100715637,2.422375440597534,0.36824876070022583,2.4639179706573486,0.0010000000474974513,37
0.36229708790779114,2.4124772548675537,0.3742498755455017,2.4554331302642822,0.0010000000474974513,38
0.3648888170719147,2.3832874298095703,0.38188761472702026,2.4430713653564453,0.0010000000474974513,39
0.36570727825164795,2.3844408988952637,0.38461539149284363,2.4450559616088867,0.0010000000474974513,40
0.36134225130081177,2.376659870147705,0.3862520456314087,2.4480485916137695,0.0010000000474974513,41
0.36229708790779114,2.3635618686676025,0.3764320909976959,2.4578230381011963,0.0010000000474974513,42
0.3662528991699219,2.3669722080230713,0.37970539927482605,2.4373886585235596,0.0010000000474974513,43
0.36870822310447693,2.370384454727173,0.37752318382263184,2.43809175491333,0.0010000000474974513,44
0.3632519543170929,2.3504505157470703,0.3758865296840668,2.437382221221924,0.0010000000474974513,45
0.3662528991699219,2.353114604949951,0.3802509605884552,2.4337384700775146,0.0010000000474974513,46
0.3674805760383606,2.3540427684783936,0.3758865296840668,2.4373955726623535,0.0010000000474974513,47
0.36434319615364075,2.3493826389312744,0.38461539149284363,2.4452412128448486,0.0010000000474974513,48
0.3652980625629425,2.3278372287750244,0.38188761472702026,2.4326531887054443,0.0010000000474974513,49
0.3751193583011627,2.3084192276000977,0.3769776225090027,2.446342706680298,0.0010000000474974513,50
0.37552857398986816,2.3183188438415527,0.3873431384563446,2.4311888217926025,0.0010000000474974513,51
0.3696630895137787,2.3087520599365234,0.37970539927482605,2.4206719398498535,0.0010000000474974513,52
0.36134225130081177,2.343045234680176,0.38461539149284363,2.4297235012054443,0.0010000000474974513,53
0.3867139518260956,2.2842063903808594,0.3955264687538147,2.430284261703491,0.0010000000474974513,54
0.38207611441612244,2.2909412384033203,0.3769776225090027,2.447538375854492,0.0010000000474974513,55
0.371163547039032,2.271547555923462,0.37970539927482605,2.4292542934417725,0.0010000000474974513,56
0.38766881823539734,2.2908577919006348,0.37861430644989014,2.4458489418029785,0.0010000000474974513,57
0.38139408826828003,2.294640064239502,0.3835242688655853,2.424443483352661,0.0010000000474974513,58
0.3822125196456909,2.270596504211426,0.3802509605884552,2.4373698234558105,0.0010000000474974513,59
0.39312508702278137,2.2336862087249756,0.3791598379611969,2.4362761974334717,0.0010000000474974513,60
0.3830309510231018,2.2451157569885254,0.38570648431777954,2.4365437030792236,0.0010000000474974513,61
0.39039695262908936,2.236419677734375,0.3802509605884552,2.430389165878296,0.0010000000474974513,62
0.3857591152191162,2.251095771789551,0.37152209877967834,2.424677848815918,0.0010000000474974513,63
0.38125768303871155,2.253709316253662,0.3862520456314087,2.425239086151123,0.0010000000474974513,64
0.3916245996952057,2.2096633911132812,0.38188761472702026,2.421403408050537,0.0005000000237487257,65
0.3935343027114868,2.209097385406494,0.38297873735427856,2.4180614948272705,0.0005000000237487257,66
0.39830854535102844,2.1567766666412354,0.3840698301792145,2.4143505096435547,0.0005000000237487257,67
0.3965352475643158,2.1659390926361084,0.38188761472702026,2.420376777648926,0.0005000000237487257,68
0.3950347900390625,2.17746639251709,0.39498090744018555,2.410388708114624,0.0005000000237487257,69
0.38562270998954773,2.2059147357940674,0.38297873735427856,2.4113736152648926,0.0005000000237487257,70
0.3991270065307617,2.1593124866485596,0.38897982239723206,2.4159998893737793,0.0005000000237487257,71
0.4022643566131592,2.1547398567199707,0.39388978481292725,2.418142795562744,0.0005000000237487257,72
0.4064929783344269,2.1450388431549072,0.38897982239723206,2.415334463119507,0.0005000000237487257,73
0.3992634117603302,2.140180826187134,0.3895253539085388,2.41430926322937,0.0005000000237487257,74
